0.0000000000000000 1.0000000000000000 1.0000000000000000 0.0000000000000000
0.0100000000000000 0.9994787333333334 1.0000000000000000 0.0005212666666666
0.0200000000000000 0.9975199173305205 0.9992261156134618 0.0017075197057813
0.0300000000000000 0.9942591182363375 0.9970046558810272 0.0027537861819346
0.0400000000000000 0.9898213277740423 0.9934767577568139 0.0036794318077709
0.0500000000000000 0.9843217531533355 0.9887721161576174 0.0045008985706192
0.0600000000000000 0.9778665487216819 0.9830098753693995 0.0052322227645830
0.0700000000000000 0.9705534935564993 0.9762994516874963 0.0058854464386570
0.0800000000000000 0.9624726189795085 0.9687412925821363 0.0064709470429601
0.0900000000000000 0.9537067896815884 0.9604275772739322 0.0069977036805004
0.1000000000000000 0.9443322418750820 0.9514428632283721 0.0074735137842779
0.1100000000000000 0.9344190816390635 0.9418646827315685 0.0079051706991619
0.1200000000000000 0.9240317463901382 0.9317640933894441 0.0082986101891716
0.1300000000000000 0.9132294321955478 0.9212061860970340 0.0086590320623900
0.1400000000000000 0.9020664894454244 0.9102505537518283 0.0089910017331724
0.1500000000000000 0.8905927892158212 0.8989517237332875 0.0092985355017199
0.1600000000000000 0.8788540624825519 0.8873595569382231 0.0095851725370703
0.1700000000000000 0.8668922141869068 0.8755196159471899 0.0098540359383604
0.1800000000000000 0.8547456140070326 0.8634735046989609 0.0101078847751919
0.1900000000000000 0.8424493655523311 0.8512591818673342 0.0103491586377697
0.2000000000000000 0.8300355555718236 0.8389112499657362 0.0105800159364594
0.2100000000000000 0.8175334846503313 0.8264612220493007 0.0108023669602213
0.2200000000000000 0.8049698807578286 0.8139377677402724 0.0110179025201659
0.2300000000000000 0.7923690969168278 0.8013669401698383 0.0112281188578900
0.2400000000000000 0.7797532941595350 0.7887723853069276 0.0114343393802803
0.2500000000000000 0.7671426108602623 0.7761755350314044 0.0116377336871055
0.2600000000000000 0.7545553194486628 0.7635957852046403 0.0118393342801842
0.2700000000000000 0.7420079714353236 0.7510506598940651 0.0120400512796526
0.2800000000000000 0.7295155316126610 0.7385559628192987 0.0122406854209497
0.2900000000000000 0.7170915022305246 0.7261259170053355 0.0124419395634166
0.3000000000000000 0.7047480378870484 0.7137732935524155 0.0126444289060589
0.3100000000000000 0.6924960518207532 0.7015095303622312 0.0128486900767032
0.3200000000000000 0.6803453142393839 0.6893448415955006 0.0130551892363292
0.3300000000000000 0.6683045432741588 0.6772883185762981 0.0132643293199325
0.3400000000000000 0.6563814891047489 0.6653480228034702 0.0134764565181097
0.3500000000000000 0.6445830117601358 0.6535310716786518 0.0136918660891396
0.3600000000000000 0.6329151530632803 0.6418437175134734 0.0139108075791139
0.3700000000000000 0.6213832031530632 0.6302914203352510 0.0141334895173562
0.3800000000000000 0.6099917619850159 0.6188789149704705 0.0143600836455685
0.3900000000000000 0.5987447961827750 0.6076102728484795 0.0145907287316639
0.4000000000000000 0.5876456915847815 0.5964889589337338 0.0148255340128344
0.4100000000000000 0.5766973018053551 0.5855178841635067 0.0150645823069146
0.4200000000000000 0.5659019931057450 0.5746994537389403 0.0153079328263841
0.4300000000000000 0.5552616858489722 0.5640356115905268 0.0155556237252698
0.4400000000000000 0.5447778927920833 0.5535278813143781 0.0158076744057003
0.4500000000000000 0.5344517544507359 0.5431774038528111 0.0160640876078116
0.4600000000000000 0.5242840717537096 0.5329849721717013 0.0163248513040414
0.4700000000000000 0.5142753361888854 0.5229510631676098 0.0165899404165542
0.4800000000000000 0.5044257576273655 0.5130758670197291 0.0168593183745104
0.4900000000000000 0.4947352899986331 0.5033593141851195 0.0171329385261255
0.5000000000000000 0.4852036549768911 0.4938011002204093 0.0174107454189161
0.5100000000000000 0.4758303638268947 0.4844007085990117 0.0176926759601658
0.5200000000000000 0.4666147375466472 0.4751574316798693 0.0179786604684269
0.5300000000000000 0.4575559254341778 0.4660703899717126 0.0182686236258252
0.5400000000000000 0.4486529221962296 0.4571385498257057 0.0185624853399729
0.5500000000000000 0.4399045837079739 0.4483607396791042 0.0188601615234699
0.5600000000000001 0.4313096415248088 0.4397356649630833 0.0191615647982109
0.5700000000000001 0.4228667162398252 0.4312619217791635 0.0194666051310628
0.5800000000000000 0.4145743297736063 0.4229380094405962 0.0197751904068688
0.5900000000000000 0.4064309166766136 0.4147623419676278 0.0200872269442062
0.6000000000000000 0.3984348345184784 0.4067332586186951 0.0204026199588372
0.6100000000000000 0.3905843734330127 0.3988490335332628 0.0207212739793713
0.6200000000000000 0.3828777648826608 0.3911078845561597 0.0210430932192501
0.6300000000000000 0.3753131897013938 0.3835079813078723 0.0213679819088300
0.6400000000000000 0.3678887854706740 0.3760474525602640 0.0216958445910029
0.6500000000000000 0.3606026532790697 0.3687243929725902 0.0220265863835168
0.6600000000000000 0.3534528639123486 0.3615368692384298 0.0223601132108876
0.6700000000000000 0.3464374635174025 0.3544829256902340 0.0226963320085609
0.6800000000000000 0.3395544787801380 0.3475605894045735 0.0230351509017500
0.6900000000000001 0.3328019216544888 0.3407678748478282 0.0233764793611976
0.7000000000000001 0.3261777936769395 0.3341027880989785 0.0237202283379066
0.7100000000000000 0.3196800898983979 0.3275633306833143 0.0240663103787335
0.7200000000000000 0.3133068024628811 0.3211475030482501 0.0244146397245725
0.7300000000000000 0.3070559238602870 0.3148533077100142 0.0247651323927293
0.7400000000000000 0.3009254498784921 0.3086787520977409 0.0251177062449500
0.7500000000000000 0.2949133822781320 0.3026218511194324 0.0254722810424490
0.7600000000000000 0.2890177312116797 0.2966806294723510 0.0258287784891780
